youth minor,-0.47728895622257717,1.0,0.5227110437774228
steroid androgen,-0.3372418965907711,1.0,0.6627581034092289
drugs hormone,-0.3953356429533956,1.0,0.6046643570466044
exercise sedentary,-0.44157882044653674,1.0,0.5584211795534633
concussion boxing,-0.3158227977527922,0.9,0.5841772022472078
boxer boxing,-0.28685326466353966,1.0,0.7131467353364603
punch boxing,-0.3926787983746627,1.0,0.6073212016253373
round boxing,-0.5053297378923465,1.0,0.4946702621076535
bout boxing,-0.5390571894871954,1.0,0.4609428105128046
punch knocked,-0.3891381894637813,1.0,0.6108618105362187
concussion knockout,-0.3626969423741778,1.0,0.6373030576258222
boxer knockout,-0.4164927787385433,1.0,0.5835072212614567
boxer fist,-0.41421099979002096,1.0,0.585789000209979
evolution evolution,-1.1102230246251565e-16,1.0,0.9999999999999999
evolution creationism,-0.260520461070739,1.0,0.739479538929261
creationism evolution,-0.260520461070739,1.0,0.739479538929261
creationist creationism,-0.13389480737443782,1.0,0.8661051926255622
creation creationism,-0.24652695752633524,1.0,0.7534730424736648
creationist evolution,-0.36520452345066,1.0,0.63479547654934
macroevolution evolution,-0.43873674828083464,1.0,0.5612632517191654
macroevolution creationism,-0.4058353783747194,1.0,0.5941646216252806
culture multiculturalism,-0.3323454337106677,1.0,0.6676545662893323
acculturation multiculturalism,-0.40068108241515754,1.0,0.5993189175848425
diversity multiculturalism,-0.2519036116134773,1.0,0.7480963883865227
interculturalism multiculturalism,-0.15718275409563642,1.0,0.8428172459043636
casino gambling,-0.3186509169494304,1.0,0.6813490830505696
casinos gambling,-0.2882126173383661,1.0,0.7117873826616339
gambler gambling,-0.37474246943308964,1.0,0.6252575305669104
betting gambling,-0.21184548496901923,1.0,0.7881545150309808
poker gambling,-0.22609559751278596,1.0,0.773904402487214
bet gambling,-0.4775172973177261,1.0,0.5224827026822739
wager gambling,-0.48597006093913697,1.0,0.514029939060863
winnings gambling,-0.4887973729232621,1.0,0.5112026270767379
odds gambling,-0.4736999281887926,1.0,0.5263000718112074
chance gambling,-0.5351141879753059,1.0,0.4648858120246942
refugee resettlement,-0.35108411677718576,1.0,0.6489158832228142
monarch monarchy,-0.17518166655717782,1.0,0.8248183334428222
queen monarchy,-0.3517188901947268,1.0,0.6482811098052732
crown monarchy,-0.36712670812176174,1.0,0.6328732918782383
royal monarchy,-0.41432064373748667,1.0,0.5856793562625133
king monarchy,-0.3677859900907745,1.0,0.6322140099092255
reign monarchy,-0.39528953533347877,1.0,0.6047104646665212
student university,-0.33034082089628203,1.0,0.669659179103718
school children,-0.4436381939451848,1.0,0.5563618060548152
voter election,-0.39210766030144617,1.0,0.6078923396985538
candidate election,-0.38242172145165954,1.0,0.6175782785483405
voting candidate,-0.48596545022974347,1.0,0.5140345497702565
voting election,-0.43248589460581555,1.0,0.5675141053941845
election candidate,-0.28242172145165956,0.9,0.6175782785483405
vote candidate,-0.45646638608647705,1.0,0.543533613913523
vote election,-0.4186020581643122,1.0,0.5813979418356878
parties election,-0.4736253152362242,1.0,0.5263746847637758
AIDS disease,-0.3263620630104139,1.0,0.6736379369895861
secret classified,-0.473537753341124,1.0,0.526462246658876
subsidy subsidize,-0.3937870453616884,1.0,0.6062129546383116
tobacco snuff,-0.5592054562921551,1.0,0.4407945437078449
defamation slander,-0.4027136687679328,1.0,0.5972863312320672
law court,-0.41342534783734797,1.0,0.586574652162652
jury court,-0.3345043293287755,1.0,0.6654956706712245
trial court,-0.3371213095723038,1.0,0.6628786904276962
defendant court,-0.4571901535837357,1.0,0.5428098464162643
juror court,-0.4831776826755597,1.0,0.5168223173244403
convicted court,-0.5000535710718188,1.0,0.4999464289281812
conviction court,-0.482409507064431,1.0,0.517590492935569
judicial court,-0.36128107255635367,1.0,0.6387189274436463
prosecution court,-0.41094830340568,1.0,0.58905169659432
jury prosecution,-0.22760772643638827,0.9,0.6723922735636118
juror conviction,-0.4907947586125444,1.0,0.5092052413874556
school education,-0.3291267281262984,1.0,0.6708732718737016
student education,-0.38212535685500704,1.0,0.617874643144993
math education,-0.3519808315407188,1.0,0.6480191684592812
whistleblower leak,-0.49044800059927585,1.0,0.5095519994007242
subsidies subsidize,-0.4109858753235671,1.0,0.5890141246764329
income wages,-0.29182774995188554,1.0,0.7081722500481145
weapon warhead,-0.4229807008252334,1.0,0.5770192991747666
weapon missile,-0.29167037624279957,1.0,0.7083296237572004
god atheism,-0.10028593148398135,0.6,0.49971406851601863
religion atheism,-0.3535917194406031,1.0,0.6464082805593969
faith atheism,-0.4134205339065361,1.0,0.5865794660934639
atheist atheism,-0.37515044521936236,1.0,0.6248495547806376
discrimination ageist,-0.5200422214377414,1.0,0.47995777856225863
voter voter,0.09999999999999998,0.9,1.0
election voter,-0.39210766030144617,1.0,0.6078923396985538
voting voter,-0.3024753378093783,1.0,0.6975246621906217
vote voter,-0.3223461203958605,1.0,0.6776538796041395
poverty aid,-0.4222457511844704,1.0,0.5777542488155296
donor aid,-0.37470195858050903,1.0,0.625298041419491
tariff trade,-0.39457837913346294,1.0,0.6054216208665371
exports trade,-0.3752318684609044,1.0,0.6247681315390956
money trade,-0.510529121404725,1.0,0.4894708785952751
money aid,-0.42958125210706644,1.0,0.5704187478929336
assistance aid,-0.18712067826519774,1.0,0.8128793217348023
household housewive,-0.4630496132962113,1.0,0.5369503867037887
family housewive,-0.4803266102067444,1.0,0.5196733897932556
home housewive,-0.5239457914450778,1.0,0.4760542085549222
wages work,-0.45546791325867575,1.0,0.5445320867413243
job work,-0.3379871808207118,1.0,0.6620128191792882
work job,-0.3379871808207118,1.0,0.6620128191792882
household family,-0.27776775746429105,1.0,0.722232242535709
household home,-0.40678153831980857,1.0,0.5932184616801914
pregnancy fetus,-0.3833811928097195,1.0,0.6166188071902805
egg fetus,-0.4294740214658047,1.0,0.5705259785341953
ultrasound fetus,-0.5255082221830849,1.0,0.4744917778169151
