bacon beef,-0.0023715885701489636,0.7,0.697628411429851
bacon bread,0.10955562396077034,0.58,0.6895556239607703
bakery bread,-0.3464419932791635,0.96,0.6135580067208365
bacon burger,0.08730520934530484,0.62,0.7073052093453048
bakery cake,-0.3074810812556429,0.86,0.5525189187443571
apple cherry,-0.1669379996189192,0.76,0.5930620003810808
banana cherry,-0.149443305982896,0.7,0.5505566940171039
bacon chicken,0.0022081996393952252,0.72,0.7222081996393952
beef chicken,0.035419178727136624,0.76,0.7954191787271366
candy chocolate,-0.15450428084002876,0.92,0.7654957191599713
bacon cooking,-0.13744782208722783,0.64,0.5025521779127722
beef cooking,-0.18867568817002545,0.7,0.5113243118299745
bread cooking,-0.09085553759052789,0.68,0.5891444624094722
burger cooking,-0.21400880527791682,0.62,0.40599119472208317
apple dessert,-0.15818046903848204,0.64,0.48181953096151797
bacon dessert,-0.07618519722875583,0.58,0.5038148027712441
bread dessert,0.1543259963945619,0.48,0.6343259963945619
burger dessert,0.04252365078796122,0.46,0.5025236507879612
cherry dessert,-0.13341375051613158,0.6,0.4665862494838684
chocolate dessert,-0.12701218018673432,0.86,0.7329878198132657
cooking dessert,-0.008508160191803338,0.54,0.5314918398081967
breakfast dinner,0.006650477082208228,0.74,0.7466504770822082
cocktail dinner,-0.06039114890314956,0.64,0.5796088510968505
coffee dinner,-0.182531841024537,0.7,0.5174681589754629
bacon eat,-0.15851902194652112,0.66,0.5014809780534789
berry eat,-0.3162146024916782,0.62,0.3037853975083218
bread eat,-0.1626356191025774,0.76,0.5973643808974226
burger eat,-0.3067850708572669,0.84,0.533214929142733
cooking eat,-0.19765872076722613,0.7,0.5023412792327738
dessert eat,-0.15250495123563412,0.7,0.5474950487643658
dinner eat,-0.208980951113779,0.82,0.6110190488862209
burger food,-0.33983717803597235,0.86,0.5201628219640276
cooking food,-0.08891398713636833,0.76,0.6710860128636317
eat food,-0.14222933166358098,0.86,0.717770668336419
burger frozen,0.015721966478449978,0.38,0.39572196647845
cooking frozen,-0.14860135662685464,0.52,0.3713986433731454
dessert frozen,-0.1647588727705706,0.64,0.4752411272294294
eat frozen,-0.03880440199772994,0.46,0.4211955980022701
food frozen,-0.27705687143857144,0.74,0.46294312856142855
apple fruit,-0.2494109724882202,0.88,0.6305890275117798
carrot fruit,0.05554035419536707,0.52,0.5755403541953671
cherry fruit,-0.22515290551778222,0.86,0.6348470944822178
cooking fruit,-0.17967055500465162,0.6,0.42032944499534836
dessert fruit,-0.15448665435848508,0.76,0.6055133456415149
eat fruit,-0.2101591422222473,0.74,0.5298408577777527
food fruit,-0.0657775026943308,0.62,0.5542224973056692
cherry grape,-0.10783915699621671,0.7,0.5921608430037832
beef lamb,0.03356330472493252,0.68,0.7135633047249326
cherry lamb,0.15596184811658595,0.16,0.31596184811658595
breakfast lunch,0.042138954471220735,0.74,0.7821389544712207
coffee lunch,0.11287217837977187,0.46,0.5728721783797719
dessert lunch,0.1353014117966413,0.46,0.5953014117966413
dinner lunch,0.13651687172676585,0.74,0.8765168717267658
burger mac,-0.2293876181739803,0.56,0.33061238182601976
bacon meat,-0.20888990377851568,0.88,0.6711100962214843
beef meat,-0.024655354602119317,0.86,0.8353446453978807
burger meat,-0.19062029397322777,0.8,0.6093797060267723
cherry meat,0.031419677343958285,0.28,0.3114196773439583
