bay cliff,0.26534870085817264,0.58,0.8453487008581726
cliff coast,0.17634412371597719,0.68,0.8563441237159772
air cold,0.14582234110581127,0.7,0.8458223411058112
air dew,0.3579217428723262,0.46,0.8179217428723262
crystal dirt,0.5092800588664668,0.36,0.8692800588664668
cloud droplet,0.1540459443175649,0.72,0.8740459443175649
dawn dusk,0.14668506781245838,0.76,0.9066850678124584
day dusk,-0.011294074439068713,0.76,0.7487059255609313
day evening,0.18645744642870676,0.62,0.8064574464287068
burn fire,0.06090916652982048,0.84,0.9009091665298204
burn flame,-0.052270241968162656,0.92,0.8677297580318374
fire flame,0.07372517508458065,0.86,0.9337251750845806
clown flood,0.7083797524661664,0.12,0.8283797524661664
autumn frost,0.3962512353853623,0.44,0.8362512353853623
cold frost,0.08046196546674234,0.78,0.8604619654667424
dew frost,0.2392272197993497,0.62,0.8592272197993497
cold frozen,0.02641913501002424,0.84,0.8664191350100242
cliff harbour,0.3441025858316368,0.54,0.8841025858316368
coast hill,0.30114298446996823,0.56,0.8611429844699683
cold hot,0.2582917743129799,0.66,0.9182917743129799
frost hot,0.46950889310483646,0.36,0.8295088931048364
frozen ice,-0.05117027373322225,0.94,0.8888297262667777
copper metal,-0.04868031998543587,0.96,0.9113196800145641
cloud mist,0.15746807394648377,0.74,0.8974680739464838
cold mist,0.2815171936641131,0.54,0.8215171936641131
fog mist,0.1685916516831205,0.74,0.9085916516831205
cloud misty,0.13858408947190004,0.7,0.8385840894719
cold misty,0.2854079848045593,0.5,0.7854079848045593
dawn misty,0.26321852319053685,0.62,0.8832185231905368
day misty,0.009965093644940803,0.72,0.7299650936449408
dew misty,0.03540800755078388,0.78,0.8154080075507839
dusk misty,0.30904148760812356,0.54,0.8490414876081236
evening misty,0.287932125768192,0.46,0.747932125768192
fog misty,0.02376808571205702,0.82,0.843768085712057
mist misty,-0.05647724342704585,0.92,0.8635227565729542
dawn morning,0.024272644847010527,0.78,0.8042726448470106
day morning,0.015955555354968398,0.82,0.8359555553549683
dusk morning,0.11596453469122059,0.66,0.7759645346912206
evening morning,0.25175606265550565,0.64,0.8917560626555057
mist morning,0.09338693332944714,0.66,0.7533869333294472
misty morning,0.19196160585423871,0.56,0.7519616058542388
canyon mountain,0.1860039634948012,0.7,0.8860039634948011
desert mountain,0.2561935263114107,0.62,0.8761935263114107
misty mountain,0.3053955124003261,0.46,0.7653955124003261
flood neon,0.6533409457050323,0.2,0.8533409457050323
light neon,0.15318469395367007,0.7,0.85318469395367
dawn night,0.03380249305060634,0.72,0.7538024930506063
day night,0.06376696229895862,0.78,0.8437669622989586
evening night,0.017009079636876034,0.84,0.857009079636876
morning night,0.07160228823530257,0.74,0.8116022882353026
frozen pebble,0.5165897958911373,0.26,0.7765897958911373
cold puddle,0.29969350794461647,0.5,0.7996935079446165
cloud rain,0.0711089213187236,0.8,0.8711089213187236
cold rain,0.23207364705979405,0.62,0.852073647059794
dew rain,0.1578288174790624,0.7,0.8578288174790624
frost rain,0.33074714297449803,0.56,0.8907471429744981
mist rain,0.07718053484104603,0.82,0.897180534841046
misty rain,0.08149943406091997,0.78,0.86149943406092
puddle rain,0.15881101196823766,0.72,0.8788110119682376
burn ripple,0.6499052667920757,0.18,0.8299052667920757
cloud ripple,0.32672316386977196,0.54,0.866723163869772
canyon river,0.1827328045210188,0.72,0.9027328045210188
ford river,0.2631937011090466,0.54,0.8031937011090466
cliff sand,0.4429880507773459,0.42,0.8629880507773459
fire sand,0.41458244400142613,0.46,0.8745824440014262
mud sand,0.29475318748049373,0.64,0.9347531874804937
pebble sand,0.021663330707704986,0.8,0.821663330707705
cliff scenery,0.29491538377015847,0.54,0.8349153837701585
coast scenery,0.24869469564170343,0.58,0.8286946956417034
desert scenery,0.13168133282874417,0.66,0.7916813328287442
lake scenery,0.22389058295529551,0.56,0.7838905829552956
landscape scenery,0.1623245061563744,0.76,0.9223245061563744
misty scenery,0.2777633738676353,0.52,0.7977633738676353
mountain scenery,0.07165252137258027,0.74,0.8116525213725803
river scenery,0.25314091157704366,0.56,0.8131409115770437
bay sea,0.10131462084830212,0.78,0.8813146208483021
cliff sea,0.31498859146028835,0.54,0.8549885914602884
coast sea,0.03902669996746355,0.86,0.8990266999674635
mountain sea,0.3379488965872868,0.52,0.8579488965872868
ocean sea,0.007688144373669159,0.92,0.9276881443736692
sand sea,0.1166551067449847,0.76,0.8766551067449847
light shadow,0.13664672810824463,0.74,0.8766467281082446
bay shore,0.0855622306275573,0.78,0.8655622306275573
cliff shore,0.46634011300024075,0.42,0.8863401130002407
coast shore,0.11838213967238931,0.8,0.9183821396723894
grave shore,0.5475633073438209,0.32,0.8675633073438209
lake shore,0.07186126056235842,0.78,0.8518612605623584
sand shore,0.07432250418075104,0.8,0.8743225041807511
scenery shore,0.39469930957014127,0.46,0.8546993095701413
sea shore,0.03903397285804877,0.86,0.8990339728580488
cold silver,0.539544812655266,0.3,0.8395448126552659
copper silver,0.16354166957424743,0.76,0.9235416695742474
gold silver,0.13404382649955338,0.8,0.9340438264995534
cloud sky,0.06615940788640484,0.84,0.9061594078864048
horizon sky,0.16135772097514522,0.74,0.9013577209751452
mist sky,0.2931484879978459,0.6,0.8931484879978459
misty sky,0.38259711622850573,0.44,0.8225971162285057
moon sky,0.13965021567116354,0.74,0.8796502156711635
morning sky,0.13028269253888902,0.66,0.790282692538889
rain sky,0.1383339085854456,0.74,0.8783339085854456
desert smoke,0.5795203044889158,0.22,0.7995203044889158
fire smoke,0.015183362782395404,0.88,0.8951833627823954
dawn snow,0.5254140552305699,0.36,0.8854140552305699
frost snow,0.0015440305602169024,0.92,0.9215440305602169
ice snow,-0.005362393580167546,0.92,0.9146376064198325
misty snow,0.44536345889115553,0.42,0.8653634588911555
autumn spring,-0.017301978252993733,0.88,0.8626980217470063
dawn spring,0.3226134167145115,0.54,0.8626134167145115
frost spring,0.3643652784044692,0.48,0.8443652784044692
hot spring,0.2888950939621282,0.54,0.8288950939621282
marble stone,0.14059952324029856,0.78,0.9205995232402986
rain storm,-0.10208694020412512,0.98,0.8779130597958749
star storm,0.5110099535587811,0.36,0.8710099535587811
jacket stream,0.6373176324092378,0.2,0.8373176324092378
river stream,-0.072341310943001,0.9,0.827658689056999
autumn summer,0.16785925895461973,0.74,0.9078592589546197
cold summer,0.43909334396705335,0.38,0.8190933439670534
frost summer,0.5324848964893704,0.28,0.8124848964893704
spring summer,0.13165097827142203,0.76,0.891650978271422
cold sun,0.4205826697864403,0.4,0.8205826697864403
dawn sun,0.059878493116782616,0.8,0.8598784931167827
moon sun,0.1827866674021159,0.72,0.9027866674021159
rain sun,0.2702839908351419,0.6,0.8702839908351419
shade sun,0.2010982496342506,0.68,0.8810982496342507
sky sun,0.08888284409751224,0.8,0.8888828440975123
smoke sun,0.3252722726975644,0.5,0.8252722726975644
cloud sunlight,0.248743060902613,0.6,0.848743060902613
light sunlight,0.024163891539553894,0.88,0.9041638915395539
mist sunlight,0.40456900857155587,0.48,0.8845690085715558
shade sunlight,0.278060720110192,0.6,0.878060720110192
shadow sunlight,0.04759659785556447,0.82,0.8675965978555644
sky sunlight,0.040626911622732464,0.82,0.8606269116227324
sun sunlight,-0.09685182993580777,1.0,0.9031481700641922
autumn sunny,0.09307148528895914,0.72,0.8130714852889591
cloud sunny,0.25623197283820653,0.6,0.8562319728382065
cold sunny,0.3105772123543594,0.58,0.8905772123543594
dawn sunny,0.17856921470191212,0.66,0.8385692147019121
day sunny,0.1292885031598503,0.64,0.7692885031598503
evening sunny,0.299211938434793,0.5,0.799211938434793
fog sunny,0.2822363815183856,0.56,0.8422363815183856
frost sunny,0.41722697440936557,0.44,0.8572269744093656
hot sunny,0.12927406023848498,0.76,0.889274060238485
mist sunny,0.37093946117387777,0.48,0.8509394611738778
misty sunny,0.395080677725331,0.42,0.815080677725331
morning sunny,0.000245806660534309,0.8,0.8002458066605344
night sunny,0.3683894491140717,0.38,0.7483894491140717
rain sunny,0.23688477843914835,0.64,0.8768847784391484
scenery sunny,0.24639586058525853,0.56,0.8063958605852586
sky sunny,0.14484780273502118,0.72,0.8648478027350212
snow sunny,0.564574802028279,0.32,0.8845748020282791
summer sunny,-0.010508995527317766,0.82,0.8094910044726822
sun sunny,-0.013323058026994516,0.88,0.8666769419730055
dawn sunrise,0.02053412886655759,0.86,0.8805341288665576
dusk sunrise,0.18935360346991326,0.7,0.8893536034699132
misty sunrise,0.21013071708171727,0.6,0.8101307170817172
morning sunrise,-0.15676178313775513,0.98,0.8232382168622449
sky sunrise,0.0013526160514202301,0.84,0.8413526160514202
sun sunrise,-0.001282883857971484,0.88,0.8787171161420285
day sunset,-0.0722932229575105,0.86,0.7877067770424895
misty sunset,0.40173423242618683,0.44,0.8417342324261868
morning sunset,0.15227650162472373,0.64,0.7922765016247237
night sunset,-0.10564363805405774,0.86,0.7543563619459422
scenery sunset,0.07954898996545823,0.78,0.8595489899654583
sunny sunset,0.06231001181516849,0.8,0.8623100118151685
sunrise sunset,0.0921967507246485,0.84,0.9321967507246485
autumn sunshine,0.18941144279735667,0.64,0.8294114427973567
cloud sunshine,0.1701944470789014,0.68,0.8501944470789015
cold sunshine,0.47936225361037854,0.36,0.8393622536103785
dawn sunshine,0.2880976422766227,0.6,0.8880976422766227
day sunshine,-0.05563006681615901,0.84,0.784369933183841
dew sunshine,0.4746826770390069,0.36,0.8346826770390069
evening sunshine,0.33627472940909303,0.44,0.776274729409093
frost sunshine,0.5245726017852272,0.38,0.9045726017852272
hot sunshine,0.09131685419366398,0.74,0.831316854193664
mist sunshine,0.3787617792540825,0.5,0.8787617792540825
misty sunshine,0.3088615334355943,0.54,0.8488615334355943
morning sunshine,-0.0050019717083311654,0.8,0.7949980282916689
night sunshine,0.4473977220299223,0.3,0.7473977220299223
rain sunshine,0.28035158067432786,0.64,0.9203515806743279
scenery sunshine,0.3102053536793503,0.56,0.8702053536793504
sky sunshine,0.058307483289624984,0.8,0.858307483289625
snow sunshine,0.43229990941665575,0.48,0.9122999094166557
spring sunshine,0.15854950760886144,0.68,0.8385495076088615
summer sunshine,0.047253881349144544,0.78,0.8272538813491446
